商品名,売上金額,売上数量,販売日数,取扱店舗数,構成比,累積構成比,ABCランク,1日平均売上,平均単価,フェイスくくり大分類
カフェラッテ,543.0,3.0,1,1,0.0006530491447864435,99.95238032985648,C,543.0,181.0,135:牛乳・チルド飲料
４Ｄグミサンリオキャラ,540.0,3.0,3,1,0.0006494411384616565,99.95302977099495,C,180.0,180.0,185:洋風菓子・駄菓子
ベ　ス　ト　カ　ー,537.0,1.0,2,1,0.0006458331321368695,99.95367560412708,C,268.0,537.0,265:雑誌・コミック・新聞
オイコス　プレーン加糖,537.0,3.0,2,1,0.0006458331321368695,99.95432143725922,C,268.0,179.0,130:デザート
辛口回鍋肉焼そば,536.0,1.0,1,1,0.0006446304633619405,99.95496606772258,C,536.0,536.0,105:調理麺
ジャージー牛乳プリン,534.0,3.0,3,1,0.0006422251258120825,99.9556082928484,C,178.0,178.0,130:デザート
ニベアディープモイスチャ,533.0,1.0,1,1,0.0006410224570371536,99.95624931530543,C,533.0,533.0,220:化粧品
ヴァルトミントクリック,528.0,1.0,1,1,0.0006350091131625086,99.9568843244186,C,528.0,528.0,290:たばこ
ヴァルトメロンクリック,528.0,1.0,1,1,0.0006350091131625086,99.95751933353176,C,528.0,528.0,290:たばこ
コミック乱ツインズ,528.0,1.0,1,1,0.0006350091131625086,99.95815434264493,C,528.0,528.0,265:雑誌・コミック・新聞
クランキーＰＪストロベリ,525.0,3.0,2,1,0.0006314011068377216,99.95878574375178,C,262.0,175.0,185:洋風菓子・駄菓子
まるごとバナナ,520.0,2.0,2,1,0.0006253877629630766,99.95941113151474,C,260.0,260.0,130:デザート
◎なすトマトソースグラタ,508.0,1.0,1,1,0.0006109557376639287,99.96002208725241,C,508.0,508.0,120:惣菜
生パスタ海老トマトクリム,508.0,1.0,1,1,0.0006109557376639287,99.96063304299008,C,508.0,508.0,105:調理麺
ノンオイル青じそドレッシ,504.0,18.0,15,1,0.0006061450625642127,99.96123918805264,C,34.0,28.0,115:サラダ
つぶグミカタイソーダ,504.0,3.0,3,1,0.0006061450625642127,99.9618453331152,C,168.0,168.0,180:ガム・キャンディ
ワンピデッキ緑黄ヤマト,500.0,1.0,1,1,0.0006013343874644967,99.96244666750268,C,500.0,500.0,250:文具・玩具・趣味雑貨
勝馬,500.0,1.0,1,1,0.0006013343874644967,99.96304800189014,C,500.0,500.0,265:雑誌・コミック・新聞
ワンピデッキ紫黒ルフィ,500.0,1.0,1,1,0.0006013343874644967,99.96364933627761,C,500.0,500.0,250:文具・玩具・趣味雑貨
新金封　結ちどり,500.0,1.0,1,1,0.0006013343874644967,99.96425067066508,C,500.0,500.0,250:文具・玩具・趣味雑貨
ワンピデッキジュエリー,500.0,1.0,1,1,0.0006013343874644967,99.96485200505255,C,500.0,500.0,250:文具・玩具・趣味雑貨
週刊女性自身,500.0,1.0,2,1,0.0006013343874644967,99.96545333944002,C,250.0,500.0,265:雑誌・コミック・新聞
ワンピデッキ　ティーチ,500.0,1.0,1,1,0.0006013343874644967,99.96605467382749,C,500.0,500.0,250:文具・玩具・趣味雑貨
馬サブロー,500.0,1.0,1,1,0.0006013343874644967,99.96665600821495,C,500.0,500.0,265:雑誌・コミック・新聞
ワンピデッキシャンクス,500.0,1.0,1,1,0.0006013343874644967,99.96725734260242,C,500.0,500.0,250:文具・玩具・趣味雑貨
ネイビーやまがた県民手帳,500.0,1.0,1,1,0.0006013343874644967,99.96785867698989,C,500.0,500.0,265:雑誌・コミック・新聞
ワンピデッキ　バギー,500.0,1.0,1,1,0.0006013343874644967,99.96846001137736,C,500.0,500.0,250:文具・玩具・趣味雑貨
豚焼肉弁当（マヨネーズ付,499.0,1.0,1,1,0.0006001317186895678,99.96906014309604,C,499.0,499.0,100:米飯
５種チーズのドリア,499.0,1.0,1,1,0.0006001317186895678,99.96966027481473,C,499.0,499.0,100:米飯
ニンフィアゼリードリンク,498.0,2.0,2,1,0.0005989290499146387,99.97025920386464,C,249.0,249.0,135:牛乳・チルド飲料
オイコスドリンク　カフェ,496.0,2.0,1,1,0.0005965237123647807,99.970855727577,C,496.0,248.0,135:牛乳・チルド飲料
おとうふくんグミ,483.0,3.0,3,1,0.0005808890182907039,99.9714366165953,C,161.0,161.0,180:ガム・キャンディ
週刊　女性セブン,482.0,1.0,3,1,0.0005796863495157749,99.97201630294481,C,161.0,482.0,265:雑誌・コミック・新聞
濃い大満足みかん,478.0,2.0,2,1,0.0005748756744160589,99.97259117861923,C,239.0,239.0,130:デザート
シーチキン＆たまごサラダ,478.0,2.0,1,1,0.0005748756744160589,99.97316605429364,C,478.0,239.0,115:サラダ
カニカママカロニサラダ,478.0,2.0,2,1,0.0005748756744160589,99.97374092996806,C,239.0,239.0,115:サラダ
Ｈ午後の紅茶ミルクティー,477.0,3.0,1,1,0.0005736730056411299,99.9743146029737,C,477.0,159.0,215:ドライ飲料
レジ袋４５号バイオマス,476.0,68.0,44,3,0.000572470336866201,99.97488707331057,C,11.0,7.0,398:用度品
ミックスアイスプラス,464.0,1.0,1,1,0.0005580383115670529,99.97544511162214,C,464.0,464.0,290:たばこ
レンジかき揚げそば,462.0,1.0,1,1,0.0005556329740171949,99.97600074459615,C,462.0,462.0,105:調理麺
極冷感　フリージア,462.0,1.0,1,1,0.0005556329740171949,99.97655637757016,C,462.0,462.0,220:化粧品
ネオＢトロピカルハイパー,455.0,1.0,2,1,0.000547214292592692,99.97710359186276,C,228.0,455.0,290:たばこ
ネオチルドＭハイパー用,455.0,1.0,1,1,0.000547214292592692,99.97765080615535,C,455.0,455.0,290:たばこ
コロロ巨峰,444.0,3.0,3,1,0.0005339849360684732,99.97818479109142,C,148.0,148.0,180:ガム・キャンディ
振って塩こんぶキャベツ,442.0,2.0,5,1,0.0005315795985186152,99.97871637068994,C,88.0,221.0,115:サラダ
回転焼（抹茶あん）２個入,441.0,3.0,3,1,0.0005303769297436862,99.97924674761968,C,147.0,147.0,190:和風菓子・珍味・豆菓子
おーいお茶緑茶　３５０,440.0,4.0,4,1,0.0005291742609687572,99.97977592188066,C,110.0,110.0,215:ドライ飲料
◎４種きのこクリームスー,426.0,1.0,1,1,0.0005123368981197513,99.98028825877878,C,426.0,426.0,120:惣菜
ルーローハン風パスタサラ,417.0,1.0,1,1,0.0005015128791453903,99.98078977165792,C,417.0,417.0,115:サラダ
Ｙｏｕｎｇ　ｃｈａｍｐｉ,410.0,1.0,2,1,0.0004930941977208874,99.98128286585565,C,205.0,410.0,265:雑誌・コミック・新聞
ハイマッキー　太字　黒,408.0,3.0,3,1,0.0004906888601710294,99.98177355471582,C,136.0,136.0,250:文具・玩具・趣味雑貨
グミチョコボール苺,398.0,2.0,2,1,0.0004786621724217394,99.98225221688824,C,199.0,199.0,185:洋風菓子・駄菓子
グミチョコボールぶどう味,398.0,2.0,2,1,0.0004786621724217394,99.98273087906067,C,199.0,199.0,185:洋風菓子・駄菓子
ショートＳ灰緑／白大,390.0,1.0,1,1,0.0004690408222223075,99.98319991988289,C,390.0,390.0,245:衣料品
ラインＳ２５夏の色白小,390.0,1.0,1,1,0.0004690408222223075,99.98366896070512,C,390.0,390.0,245:衣料品
ラインＳＣ白１９－２２,390.0,1.0,1,1,0.0004690408222223075,99.98413800152734,C,390.0,390.0,245:衣料品
ラインＳ２５秋の色黒小,390.0,1.0,1,1,0.0004690408222223075,99.98460704234957,C,390.0,390.0,245:衣料品
ラインＳ２５夏の色白大,390.0,1.0,1,1,0.0004690408222223075,99.98507608317179,C,390.0,390.0,245:衣料品
トマトベーコンパスタサラ,389.0,1.0,1,1,0.00046783815344737844,99.98554392132523,C,389.0,389.0,115:サラダ
◎肉たっぷり７種具材豚汁,369.0,1.0,1,1,0.00044378477794879855,99.98598770610317,C,369.0,369.0,120:惣菜
◎ボロネーゼ風ラザニア,369.0,1.0,1,1,0.00044378477794879855,99.98643149088112,C,369.0,369.0,120:惣菜
少年チャンピオン,364.0,1.0,3,1,0.0004377714340741536,99.9868692623152,C,121.0,364.0,265:雑誌・コミック・新聞
週末版ジャパンタイムズ,364.0,1.0,1,1,0.0004377714340741536,99.98730703374927,C,364.0,364.0,265:雑誌・コミック・新聞
クリニカハミガキ　ミニ,364.0,4.0,4,1,0.0004377714340741536,99.98774480518335,C,91.0,91.0,225:バス・洗面用品
ハッピーターンスパイス,360.0,3.0,3,1,0.0004329607589744377,99.98817776594232,C,120.0,120.0,190:和風菓子・珍味・豆菓子
キャップ付鉛筆３Ｐ,360.0,2.0,2,1,0.0004329607589744377,99.9886107267013,C,180.0,180.0,250:文具・玩具・趣味雑貨
夏ポテト対馬の浜御塩味,358.0,2.0,2,1,0.0004305554214245797,99.98904128212273,C,179.0,179.0,195:スナック菓子
暴君ハバネロ１５０粒ハバ,352.0,2.0,1,1,0.0004233394087750057,99.9894646215315,C,352.0,176.0,195:スナック菓子
◎トマトコンソメスープ,350.0,1.0,1,1,0.0004209340712251477,99.98988555560273,C,350.0,350.0,120:惣菜
１本満足プロテイン　ＷＴ,342.0,2.0,2,1,0.0004113127210257158,99.99029686832375,C,171.0,171.0,200:健康食品
◎生コッペパン（ハムカツ,334.0,2.0,2,1,0.0004016913708262838,99.99069855969458,C,167.0,167.0,145:パン
ベーコンとレタスのサラダ,332.0,1.0,1,1,0.00039928603327642583,99.99109784572785,C,332.0,332.0,115:サラダ
Ｐガーナトリュフキャラメ,325.0,1.0,1,1,0.0003908673518519229,99.9914887130797,C,325.0,325.0,185:洋風菓子・駄菓子
きのこの山ポケットパック,322.0,2.0,1,1,0.0003872593455271359,99.99187597242523,C,322.0,161.0,185:洋風菓子・駄菓子
ポテトチップス大人の夏味,316.0,2.0,2,1,0.00038004333287756193,99.99225601575812,C,158.0,158.0,195:スナック菓子
コーヒーゼリーパフェ,313.0,1.0,1,1,0.000376435326552775,99.99263245108467,C,313.0,313.0,130:デザート
ストロングサワーＣオニオ,310.0,2.0,2,1,0.000372827320227988,99.99300527840491,C,155.0,155.0,195:スナック菓子
リルＨリキッドＣ,292.0,4.0,4,1,0.0003511792822792661,99.99335645768718,C,73.0,73.0,290:たばこ
ジャパンタイムズ,273.0,1.0,1,1,0.00032832857555561523,99.99368478626273,C,273.0,273.0,265:雑誌・コミック・新聞
プレミアムルック清水白桃,270.0,1.0,1,1,0.00032472056923082824,99.99400950683196,C,270.0,270.0,185:洋風菓子・駄菓子
レジ袋４５号,259.0,37.0,28,1,0.00031149121270660933,99.99432099804467,C,9.0,7.0,398:用度品
◎オクラわかめとろり豆腐,258.0,1.0,1,1,0.00031028854393168033,99.9946312865886,C,258.0,258.0,120:惣菜
まるごと和なしのど飴小袋,256.0,2.0,2,1,0.00030788320638182234,99.99493916979497,C,128.0,128.0,180:ガム・キャンディ
◎ダブルチョコデニッシュ,256.0,2.0,2,1,0.00030788320638182234,99.99524705300135,C,128.0,128.0,145:パン
プロテインピーナッツバタ,249.0,1.0,1,1,0.00029946452495731936,99.99554651752631,C,249.0,249.0,200:健康食品
サラダチキンのサラダ,239.0,1.0,1,1,0.00028743783720802944,99.99583395536351,C,239.0,239.0,115:サラダ
野菜生活青森りんご,236.0,2.0,1,1,0.0002838298308832425,99.99611778519439,C,236.0,118.0,135:牛乳・チルド飲料
抹茶シベリア３個入,230.0,1.0,1,1,0.0002766138182336685,99.99639439901262,C,230.0,230.0,190:和風菓子・珍味・豆菓子
その他１０口座売上,228.0,1.0,1,1,0.00027420848068381053,99.9966686074933,C,228.0,228.0,399:その他
いちごドーナツ棒１本,222.0,3.0,1,1,0.0002669924680342366,99.99693559996133,C,222.0,74.0,185:洋風菓子・駄菓子
魚ギョッと釣りグミ,210.0,3.0,3,1,0.00025256044273508864,99.99718816040406,C,70.0,70.0,185:洋風菓子・駄菓子
ポッキーチョコレート,207.0,1.0,1,1,0.00024895243641030165,99.99743711284047,C,207.0,207.0,185:洋風菓子・駄菓子
ハガキフリー,200.0,1.0,1,1,0.0002405337549857987,99.99767764659546,C,200.0,200.0,285:サービス
透明プリン？マンゴー？,194.0,1.0,3,1,0.00023331774233622475,99.9979109643378,C,65.0,194.0,130:デザート
月見うさぎ,180.0,2.0,1,1,0.00021648037948721884,99.9981274447173,C,180.0,90.0,148:半生菓子
２ＷＡＹマーカーピンク,180.0,1.0,1,1,0.00021648037948721884,99.99834392509679,C,180.0,180.0,250:文具・玩具・趣味雑貨
プライドポテト神戸ビーフ,168.0,1.0,1,1,0.0002020483541880709,99.99854597345097,C,168.0,168.0,195:スナック菓子
◎ガトーショコラ風チョコ,165.0,1.0,1,1,0.00019844034786328392,99.99874441379883,C,165.0,165.0,185:洋風菓子・駄菓子
◎芋あん豆大福,165.0,1.0,1,1,0.00019844034786328392,99.99894285414669,C,165.0,165.0,148:半生菓子
たけのこの里ＰＫＰ,161.0,1.0,1,1,0.00019362967276356796,99.99913648381946,C,161.0,161.0,185:洋風菓子・駄菓子
爽健美茶　６００,158.0,1.0,1,1,0.00019002166643878097,99.9993265054859,C,158.0,158.0,215:ドライ飲料
忍者めし鋼マスカット味,148.0,1.0,1,1,0.00017799497868949105,99.99950450046458,C,148.0,148.0,180:ガム・キャンディ
明治ヨーグルトＲ－１,144.0,1.0,1,1,0.00017318430358977506,99.99967768476817,C,144.0,144.0,130:デザート
◎伊右衛門　濃い緑茶,121.0,1.0,1,1,0.00014552292176640822,99.99982320768994,C,121.0,121.0,215:ドライ飲料
多当　　御見舞,87.0,1.0,1,1,0.00010463218341882243,99.99992783987337,C,87.0,87.0,250:文具・玩具・趣味雑貨
ブラックサンダー至福のバ,60.0,1.0,1,1,7.216012649573961e-05,99.99999999999986,C,60.0,60.0,185:洋風菓子・駄菓子
ペーパータオルＢＳ,0.0,0.0,4,3,0.0,99.99999999999986,C,0.0,,398:用度品
プレジデント,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
週　刊　女　性,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
◎お好み焼＆塩焼そば,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,120:惣菜
競友（関東福島）,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
競馬ブック（関東山形福島,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
竹箸　５００膳,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
第１０７回全国高校野球選,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
フライドサイミン,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,105:調理麺
研究（関東山形福島）,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
発注レジ袋１２号バイオマ,0.0,0.0,3,1,0.0,99.99999999999986,C,0.0,,398:用度品
ａｎａｎ（アンアン）,0.0,0.0,2,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
Ｗｅｄｇｅ（ウェッジ）,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
産経新聞（宮山梨静０５以,0.0,0.0,13,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
ＴｈｅＪａｐａｎＮｅｗｓ,0.0,0.0,13,3,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
ＴＶＬＩＦＥ　首都圏版,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
デイリースポーツ（１都６,0.0,0.0,14,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
ＰＯＳレジロール５０巻,0.0,0.0,2,2,0.0,99.99999999999986,C,0.0,,398:用度品
読売新聞（１都６県静０１,0.0,0.0,13,3,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
カーセンサー東日本版,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
新・値下シール３０円,0.0,0.0,2,1,0.0,99.99999999999986,C,0.0,,398:用度品
新旧両用）ペーパフィルタ,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
東京スポーツ競馬特別版,0.0,0.0,6,3,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
コーヒーリッド黒Ｓ,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
東京スポーツ（１都６県静,0.0,0.0,9,3,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
東京新聞（１都６県静０１,0.0,0.0,13,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
コーヒーフレッシュ,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
優馬（関東山形福島）,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
備蓄米１Ｋｇ,0.0,0.0,1,2,0.0,99.99999999999986,C,0.0,,900:．
備蓄米　２Ｋｇ,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,900:．
レジ従業員金庫引継ノート,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
アルカリ水クリーナ－詰替,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
アルバトロス・ビュー,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
エ　コ　ノ　ミ　ス　ト,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
０１：ＢＥ：ＦＩＲＳＴ,0.0,1.0,1,1,0.0,99.99999999999986,C,0.0,0.0,130:デザート
クラフトテープ　１巻,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
７０Ｌ半透明ゴミ袋,0.0,0.0,1,2,0.0,99.99999999999986,C,0.0,,398:用度品
４５Ｌ半透明ゴミ袋,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
カフェカップＭ,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
カフェカップＳ,0.0,0.0,2,2,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
ガムシロップ,0.0,0.0,3,2,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
カーセンサー首都圏版,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
競馬エイト（関東福島）,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
馬サブロー（１都６県宮城,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
コーヒーリッドＭ,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
コーヒー用氷Ｍ,0.0,0.0,9,2,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
ＪＴオンサンデー（旧：ジ,0.0,0.0,2,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
新Ｅプリンター用インク赤,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
新Ｅプリンター用インク青,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
新Ｅプリンター用インク黒,0.0,0.0,1,1,0.0,99.99999999999986,C,0.0,,398:用度品
ダーク豆（ＵＣＣ）,0.0,0.0,2,1,0.0,99.99999999999986,C,0.0,,140:カウンターＦＦ
週刊ＴＶガイド（関東版）,0.0,0.0,2,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
日刊ゲンダイ（１都６県静,0.0,0.0,13,3,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
日刊スポ（山梨静０５以外,0.0,0.0,14,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
日刊競馬（関東山形福島）,0.0,0.0,4,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
ＪＴニューヨーク（旧：ヘ,0.0,0.0,9,1,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
日本経済新聞（静０５）,0.0,0.0,13,2,0.0,99.99999999999986,C,0.0,,265:雑誌・コミック・新聞
